Volatility 3 Framework 2.7.0

Offset	Name	Size
0xe001c382ef20	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.ZuneVideo_3.6.10811.0_x64__8wekyb3d8bbwe\S-1-5-21-2283595964-1408901249-3188858278-1000.pckgdep	216
0xe001c383acc0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-shm	216
0xe001c383d8c0	\Windows\assembly\NativeImages_v4.0.30319_32\System.Core\112ea6c1fad3a35689011750e709399a\System.Core.ni.dll.aux.tmp	216
0xe001c383e980	\Program Files\WindowsApps\Microsoft.WindowsAlarms_10.1609.2843.2000_x64__8wekyb3d8bbwe\AppxManifest.xml	216
0xe001c383ece0	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db	216
0xe001c3840cd0	\Windows\System32\dsreg.dll	216
0xe001c384fda0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43	216
0xe001c38515c0	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.10240.17020_none_1152834562020692\TiWorker.exe	216
0xe001c3853310	\ProgramData\Microsoft\Network\Downloader\qmgr0.dat	216
0xe001c3853930	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43	216
0xe001c3853aa0	\Windows\System32\en-US\KernelBase.dll.mui	216
0xe001c3859a00	\ProgramData\Microsoft\Network\Downloader\qmgr1.dat	216
0xe001c3859ed0	
`	0
0xe001c3859ee0	܉	-15356
0xe001c3859f20	\Windows\System32\en-US\oleaccrc.dll.mui	216
0xe001c385d150	\Windows\Registration\R000000000006.clb	216
0xe001c38636e0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\PropMap\CiPT0000.000	216
0xe001c3864960	\Endpoint	216
0xe001c3864b50	\Endpoint	216
0xe001c38682c0	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\UsrClass.dat{aad9eea9-d3f2-11ee-9bc5-000c292f1355}.TMContainer00000000000000000002.regtrans-ms	216
0xe001c386c6a0	\ProgramData\Microsoft\Windows\Start Menu Places	216
0xe001c386ff20	\CMNotify	216
0xe001c3870c40	\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe	216
0xe001c3873620	\$Directory	216
0xe001c3873f20	\$Directory	216
0xe001c38753d0	\MsFteWds	216
0xe001c3875f20	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\Microsoft.Windows.ShellExperienceHost_10.0.10240.16384_neutral_neutral_cw5n1h2txyewy\ActivationStore\ActivationStore.dat	216
0xe001c38912e0	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-DE79A719CF48662054FE6F29585D06490E31B8B9.bin.7E	216
0xe001c3892c10	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Cortana.BackgroundTask.dll	216
0xe001c3898b40	\Windows\System32\BitsProxy.dll	216
0xe001c389cbf0	\Windows\Temp\UsoStoreFile.xml	216
0xe001c389ff20	\Windows\System32\bcryptprimitives.dll	216
0xe001c38a2650	\$Directory	216
0xe001c38a2f20	\Windows\System32\sendmail.dll	216
0xe001c38a65b0	ꐧ	216
0xe001c38a72a0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Getstarted_2.1.9.0_x64__8wekyb3d8bbwe\S-1-5-21-2283595964-1408901249-3188858278-1000.pckgdep	216
0xe001c38af4d0	\ProgramData\Microsoft\Search\Data\Applications\Windows\GatherLogs\SystemIndex\SystemIndex.1.Crwl	216
0xe001c38b0a00	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43	216
0xe001c38b1150	\ProgramData\Microsoft\Search\Data\Applications\Windows\GatherLogs\SystemIndex\SystemIndex.1.gthr	216
0xe001c38b5170	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\SecStore\CiST0000.000	216
0xe001c38b54e0	\$ConvertToNonresident	216
0xe001c38b5f20	\Windows\System32\wbem\Performance\WmiApRpl.hew.h	216
0xe001c38b6730	\Windows\System32\Tasks\Microsoft\Windows\CUAssistant\CULauncher	216
0xe001c38b7090	\$Directory	216
0xe001c38b9e90	
`	0
0xe001c38bcac0	\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\StartUI.dll	216
0xe001c38c1090	\Windows\System32\LocationPeWiFi.dll	216
0xe001c38c1820	\Windows\System32\drivers\EhStorClass.sys	216
0xe001c38c1f20	\Windows\System32\drivers\netio.sys	216
0xe001c38c2d20	\Windows\Microsoft.NET\Framework64\v4.0.30319\Config\machine.config	216
0xe001c38ca990	\CMNotify	216
0xe001c38cade0	\CMApi	216
0xe001c38cdb30	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\WinRAR\What is new in the latest version.lnk	216
0xe001c38d0090	\Windows\System32\QuickActionsDataModel.dll	216
0xe001c38d0950	\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\resources.pri	216
0xe001c38d2f20	\$Directory	216
0xe001c38d3090	\$Directory	216
0xe001c38d3390	\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache\~FontCache-S-1-5-21-2283595964-1408901249-3188858278-1000.dat	216
0xe001c38d7670	\Endpoint	216
0xe001c38d9240	\Windows\System32\en-US\Windows.Storage.Search.dll.mui	216
0xe001c38d95e0	\Program Files\WindowsApps\Microsoft.Getstarted_2.1.9.0_x64__8wekyb3d8bbwe\AppxManifest.xml	216
0xe001c38de700	\$Directory	216
0xe001c38e0470	\Program Files\VMware\VMware Tools\VMToolsHook64.dll	216
0xe001c38e2090	\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\QuickActions.dll	216
0xe001c38e2cc0	\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\Windows.UI.ActionCenter.dll	216
0xe001c38e36c0	\$Directory	216
0xe001c38e4920	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\AC\Microsoft\Windows\3295484897\2504515037.pri	216
0xe001c38e4f20	\$Directory	216
0xe001c38e5c40	\Windows\System32\radardt.dll	216
0xe001c38e7590	\Windows\System32\kernel.appcore.dll	216
0xe001c38e9090	\Windows\System32\winevt\Logs\Microsoft-Windows-Shell-Core%4ActionCenter.evtx	216
0xe001c38eab10	\Windows\System32\winevt\Logs\Microsoft-Windows-Shell-Core%4Operational.evtx	216
0xe001c38eb450	\Windows\System32\winevt\Logs\Microsoft-Windows-AppReadiness%4Admin.evtx	216
0xe001c38ebf20	\Users\Simon Zitauer\Pictures	216
0xe001c38ecb90	\Windows\System32\winevt\Logs\Microsoft-Windows-AppReadiness%4Operational.evtx	216
0xe001c38ed660	\Windows\Fonts\StaticCache.dat	216
0xe001c38ee090	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\Microsoft.Windows.ShellExperienceHost_10.0.10240.16384_neutral_neutral_cw5n1h2txyewy\ActivationStore\ActivationStore.dat	216
0xe001c38ee670	\Windows\Microsoft.NET\Framework\v4.0.30319\NativeImages\system.ni.dll	216
0xe001c38eed80	\Windows\System32\winevt\Logs\Microsoft-Windows-AppXDeploymentServer%4Operational.evtx	216
0xe001c38eef20	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG1	216
0xe001c38f2480	\Windows\System32\drprov.dll	216
0xe001c38f25f0	\Windows\System32\winevt\Logs\Microsoft-Windows-AppXDeploymentServer%4Restricted.evtx	216
0xe001c38f32b0	\CMApi	216
0xe001c38f6900	\Windows\System32\msshooks.dll	216
0xe001c38f7300	\Windows\System32\winevt\Logs\Microsoft-Windows-SettingSync%4Operational.evtx	216
0xe001c38fdc10	\Windows\System32\winevt\Logs\Microsoft-Windows-SettingSync%4Debug.evtx	216
0xe001c38ff570	\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.log	216
0xe001c3904510	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsStore_2015.7.1.0_x64__8wekyb3d8bbwe\S-1-5-21-2283595964-1408901249-3188858278-1000.pckgdep	216
0xe001c3909d10	\MsFteWds	216
0xe001c390a2b0	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\Settings\settings.dat.LOG2	216
0xe001c390de60	\CMNotify	216
0xe001c3910c80	\$Directory	216
0xe001c3910f20	\Windows\System32\en-US\winnlsres.dll.mui	216
0xe001c3912b60	\Windows\System32\winevt\Logs\Microsoft-Windows-StateRepository%4Operational.evtx	216
0xe001c3912d10	\$Directory	216
0xe001c3915860	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\LocalState\speech_onecorereg.bin	216
0xe001c3918730	\Windows\System32\comres.dll	216
0xe001c391a880	\Windows\System32\winevt\Logs\Microsoft-Windows-StateRepository%4Restricted.evtx	216
0xe001c391abb0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43	216
0xe001c391d270	\Windows\System32\winevt\Logs\Microsoft-Windows-PushNotification-Platform%4Operational.evtx	216
0xe001c391d520	\Windows\System32\drivers\WindowsTrustedRTProxy.sys	216
0xe001c391fa30	\$Directory	216
0xe001c39206d0	\Windows\System32\en-US\windows.ui.xaml.dll.mui	216
0xe001c39218b0	\Windows\System32\winevt\Logs\Microsoft-Windows-PushNotification-Platform%4Admin.evtx	216
0xe001c3927a20	\Users\Simon Zitauer\AppData\Local\TileDataLayer\Database\vedatamodel.edb	216
0xe001c3927b90	\Sessions\2\AppContainerNamedObjects	216
0xe001c3934530	\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.10240.16384_none_89a94c179af51f83	216
0xe001c3936290	\$Directory	216
0xe001c393a840	\Windows\System32\mprddm.dll	216
0xe001c393e1f0	\Program Files\WinRAR\Rar.txt	216
0xe001c3943c30	\Windows\System32\NotificationObjFactory.dll	216
0xe001c3944d00	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Recent\Nobara-37 (E) (2).lnk	216
0xe001c3944f20	\Windows\System32\mfc42.dll	216
0xe001c39463e0	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Views\SpeechTextInputThemeResources.xbf	216
0xe001c3946600	\Windows\SysWOW64\wbem\wbemprox.dll	216
0xe001c3947320	\Program Files\WindowsApps\Microsoft.Windows.Photos_15.618.18170.0_x64__8wekyb3d8bbwe\resources.pri	216
0xe001c394b4c0	\ProgramData\Microsoft\Windows\Start Menu Places	216
0xe001c394cf20	\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\pris\resources.en-US.pri	216
0xe001c394e090	\Windows\INF\oem7.PNF	216
0xe001c394e200	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\Explorer\iconcache_32.db	216
0xe001c3950ae0	\Windows\System32\mssph.dll	216
0xe001c3951a90	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-DE79A719CF48662054FE6F29585D06490E31B8B9.bin.A0	216
0xe001c3952790	\CMApi	216
0xe001c3952a90	\Windows\System32\fontgroupsoverride.dll	216
0xe001c39534e0	\Windows\System32\Windows.Globalization.Fontgroups.dll	216
0xe001c3954f20	\Windows\System32	216
0xe001c3956a80	\Users\Simon Zitauer\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\E2C6CBAF0AF08CF203BA74BF0D0AB6D5_363582827213C09529A76F35FB615187	216
0xe001c3956f20	\$Directory	216
0xe001c39582c0	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Views\SearchBoxControl.xbf	216
0xe001c3959090	\Windows\System32\Windows.Internal.Shell.Broker.dll	216
0xe001c3959ed0	
`	0
0xe001c395a190	\Windows\System32\ntoskrnl.exe	216
0xe001c395cc90	\$Directory	216
0xe001c395e890	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat	216
0xe001c395ea00	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\TempState\TileCache_100_0_Data.bin	216
0xe001c39626d0	\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache\~FontCache-S-1-5-21-2283595964-1408901249-3188858278-1000.dat	216
0xe001c3963090	\Windows\SysWOW64\mf.dll	216
0xe001c39655f0	\Windows\System32\taskeng.exe	216
0xe001c39679c0	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\TempState\TileCache_100_0_Header.bin	216
0xe001c3969e30	麈쎖￿麈쎖￿	0
0xe001c3970090	\Windows\System32\networkexplorer.dll	216
0xe001c3974bb0	\Program Files\Common Files\microsoft shared\ink\TabTip.exe	216
0xe001c3974f20	\CMNotify	216
0xe001c3976210	\Windows\System32\StorSvc.dll	216
0xe001c3978c20	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\LocalState\PhotosAppTracing.etl	216
0xe001c397be60	\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ClockFlyoutExperience.dll	216
0xe001c397df20	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Wordpad.lnk	216
0xe001c3987090	\Sessions\1\AppContainerNamedObjects\S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194	216
0xe001c3988090	\Windows\SysWOW64\version.dll	216
0xe001c3989090	\Windows\SysWOW64\ntmarta.dll	216
0xe001c398cf20	\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe	216
0xe001c3990980	\Windows\System32\RTMediaFrame.dll	216
0xe001c3991f20	\Windows\System32\dsrole.dll	216
0xe001c39948d0	\Windows\Registration\R000000000006.clb	216
0xe001c3994f20	\$Directory	216
0xe001c3995b30	\Windows\System32\StructuredQuery.dll	216
0xe001c3997cb0	\Windows\System32\Windows.Storage.Search.dll	216
0xe001c3999ed0	
`	0
0xe001c39a0cc0	\CMNotify	216
0xe001c39a1b00	\Endpoint	216
0xe001c39a1f20	\Input	216
0xe001c39a4770	\Windows\System32\vm3dc003.dll	216
0xe001c39a4ad0	\Windows\System32\winevt\Logs\Microsoft-Windows-Audio%4PlaybackManager.evtx	216
0xe001c39a8e50	\Windows\System32\AuthFWGP.dll	216
0xe001c39a9510	\Windows\System32\Windows.Media.Speech.dll	216
0xe001c39a9740	\Windows\System32\drivers\en-US\fvevol.sys.mui	216
0xe001c39a9ce0	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\CortanaApi.dll	216
0xe001c39af560	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\AC\Microsoft\Windows\3530508098\1480912335.pri	216
0xe001c39bcc50	\Windows\System32\PhoneutilRes.dll	216
0xe001c39cb570	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db	216
0xe001c39cccf0	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\BingConfigurationClient.dll	216
0xe001c39d1870	\Windows\SysWOW64\Windows.UI.Xaml.dll	216
0xe001c39d2090	\Windows\System32\srvcli.dll	216
0xe001c39d2f20	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-DE79A719CF48662054FE6F29585D06490E31B8B9.bin.67	216
0xe001c39d3f20	\Windows	216
0xe001c39d5340	\Windows\System32\winevt\Logs\Microsoft-Windows-Shell-ConnectedAccountState%4ActionCenter.evtx	216
0xe001c39de210	\Users\Simon Zitauer\AppData\Local\Microsoft\OneDrive\OneDrive.exe	216
0xe001c39dee40	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\pris\resources.en-US.pri	216
0xe001c39e1b90	\Windows\System32\biwinrt.dll	216
0xe001c39e2090	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\AISTokenManager.dll	216
0xe001c39e22d0	\Windows\System32\drivers\en-US\spaceport.sys.mui	216
0xe001c39e2440	\$Directory	216
0xe001c39e28a0	\Windows\System32\Windows.Cortana.PAL.Desktop.dll	216
0xe001c39e3be0	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Cortana.Core.dll	216
0xe001c39e4100	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\Caches\{3DA71D5A-20CC-432F-A115-DFE92379E91F}.1.ver0x0000000000000007.db	216
0xe001c39e5f20	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\BingIdentityManagerInternal.dll	216
0xe001c39e8b10	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43	216
0xe001c39e8f20	\Windows\System32\msvcr120_clr0400.dll	216
0xe001c39e9090	\Windows\System32\COLORCNV.DLL	216
0xe001c39e9460	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\OnlineServices.dll	216
0xe001c39ec900	\$Directory	216
0xe001c39ecb70	\Users\Simon Zitauer\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content\C8E534EE129F27D55460CE17FD628216_1130D9B25898B0DB0D4F04DC5B93F141	216
0xe001c39f2500	\$Directory	216
0xe001c39f2ad0	\Windows\System32\Windows.ApplicationModel.dll	216
0xe001c39f2db0	\TDLN-5320-41	216
0xe001c39f2f20	\Users\Simon Zitauer\AppData\Local\TileDataLayer\Database\vedatamodel.edb	216
0xe001c39f3090	\Windows\System32\Windows.Web.Http.dll	216
0xe001c39f3750	\Windows\System32\connect.dll	216
0xe001c39f5770	\Windows\System32\RemoteNaturalLanguage.dll	216
0xe001c39f72f0	\Windows\System32\PersonaX.dll	216
0xe001c39f8460	\Windows\System32\GeoLocatorHelper.dll	216
0xe001c39f85d0	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\Internet Explorer.lnk	216
0xe001c39fa090	\Windows\System32\CommsTypeHelperUtil_ca.dll	216
0xe001c3a0cf20	\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis-Scheduled%4Operational.evtx	216
0xe001c3a0da80	\Windows\System32\APHostService.dll	216
0xe001c3a13600	\Windows\Prefetch\IPCONFIG.EXE-BFEC2AD0.pf	216
0xe001c3a155c0	\Windows\System32\oleaut32.dll	216
0xe001c3a15c10	\Windows\System32\wshom.ocx	216
0xe001c3a16970	\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe	216
0xe001c3a1e090	\Windows\INF\oem8.PNF	216
0xe001c3a1f2e0	\$Directory	216
0xe001c3a1f450	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\INetCache\counters.dat	216
0xe001c3a20570	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\App.xbf	216
0xe001c3a23610	\Windows\System32\en-US\ApplicationFrame.dll.mui	216
0xe001c3a25f20	\Windows\System32\Speech_OneCore\Common\sapi_onecore.dll	216
0xe001c3a27090	\Windows\System32\davclnt.dll	216
0xe001c3a29620	\Windows\System32\CryptoWinRT.dll	216
0xe001c3a29790	\$Directory	216
0xe001c3a2e230	\$Directory	216
0xe001c3a2f090	\Windows\System32\certCredProvider.dll	216
0xe001c3a31cd0	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Dictionary.xbf	216
0xe001c3a32430	\$Directory	216
0xe001c3a325a0	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Views\ReactiveCat1ThemeResources.xbf	216
0xe001c3a329b0	\Program Files\WinRAR\WinRAR.exe	216
0xe001c3a33710	\$Directory	216
0xe001c3a34090	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Views\SpeechTextInputThemeResources.xbf	216
0xe001c3a348f0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43	216
0xe001c3a37180	\$Directory	216
0xe001c3a38250	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Views\Chrome.xbf	216
0xe001c3a38a90	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Views\CortanaWindow.xbf	216
0xe001c3a39ed0	
`	0
0xe001c3a39ee0	܉耉聰䡁	0
0xe001c3a3b6e0	\Windows\System32\batmeter.dll	216
0xe001c3a3cdb0	\Windows\System32\en-US\imapi2.dll.mui	216
0xe001c3a3cf20	\Windows\System32\en-US\windows.ui.xaml.dll.mui	216
0xe001c3a3ef20	\$Directory	216
0xe001c3a40910	\Connect	216
0xe001c3a425d0	\Windows\System32\RTWorkQ.dll	216
0xe001c3a43970	\Windows\System32\NotificationControllerPS.dll	216
0xe001c3a44990	\Endpoint	216
0xe001c3a486d0	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Views\HostedWebViewControl.xbf	216
0xe001c3a4c990	\Windows\System32\LocationFrameworkPS.dll	216
0xe001c3a4d9d0	\Windows\System32\LocationSystemIntegration.dll	216
0xe001c3a4f090	\Windows\System32\en-US\mpr.dll.mui	216
0xe001c3a4f8e0	\Windows\System32\accountaccessor.dll	216
0xe001c3a51f20	\Windows\System32\Windows.Devices.Enumeration.dll	216
0xe001c3a52db0	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Recent	216
0xe001c3a52f20	\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.10240.16384_none_89a94c179af51f83	216
0xe001c3a53e60	㺸쎥￿㺸쎥￿	0
0xe001c3a54090	\Windows\System32\certprop.dll	216
0xe001c3a549d0	\Windows\System32\advapi32.dll	216
0xe001c3a5bf20	\Windows\System32\UserDataTimeUtil.dll	216
0xe001c3a5d8a0	\$Directory	216
0xe001c3a60330	\Windows\System32\en-US\winnlsres.dll.mui	216
0xe001c3a60db0	\ProgramData\Microsoft\Windows\ClipSVC\Archive\Apps\3e031fd8-3c43-b013-6727-38635a8d0c24.xml	216
0xe001c3a61360	\Windows\System32\en-US\mssvp.dll.mui	216
0xe001c3a66f20	\Users\Simon Zitauer\Downloads	216
0xe001c3a6b090	\$Directory	216
0xe001c3a6b280	\$Directory	216
0xe001c3a6c090	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\On-Screen Keyboard.lnk	216
0xe001c3a72090	\Windows\System32\ngcsvc.dll	216
0xe001c3a74800	\wkssvc	216
0xe001c3a74f20	\Windows\System32\SensorsClassExtension.dll	216
0xe001c3a768a0	\Program Files\WindowsApps\Microsoft.Windows.Photos_15.618.18170.0_x64__8wekyb3d8bbwe\AppCS\Assets\PhtoMDL2.1.28.ttf	216
0xe001c3a79ed0	
`	0
0xe001c3a7d8b0	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\AppData\Indexed DB\IndexedDB.edb	216
0xe001c3a7e880	\Windows\System32\winevt\Logs\Microsoft-Windows-Bits-Client%4Operational.evtx	216
0xe001c3a80bf0	\$Directory	216
0xe001c3a81a80	\Windows\System32\srmtrace.dll	216
0xe001c3a824f0	\Windows\System32\wlidcredprov.dll	216
0xe001c3a84430	\$Directory	216
0xe001c3a849f0	\Windows\System32\PortableDeviceClassExtension.dll	216
0xe001c3a86d50	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Views\HomeburgerMenuControl.xbf	216
0xe001c3a88520	\Windows\System32\drivers\wof.sys	216
0xe001c3a8b160	\$Directory	216
0xe001c3a8b2d0	\$Directory	216
0xe001c3a8be50	\Windows\System32\WSService.dll	216
0xe001c3a8d9a0	\$Directory	216
0xe001c3a8dd00	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-DE79A719CF48662054FE6F29585D06490E31B8B9.bin.7E	216
0xe001c3a93090	\Windows\System32\catroot2\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\catdb	216
0xe001c3a95c70	\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb	216
0xe001c3a97db0	\Windows\System32\en-US\wshqos.dll.mui	216
0xe001c3a9b090	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ShellExperienceHost_10.0.10240.16384_neutral_neutral_cw5n1h2txyewy\S-1-5-21-2283595964-1408901249-3188858278-1000.pckgdep	216
0xe001c3a9bda0	\Windows\SysWOW64\cabinet.dll	216
0xe001c3aa0920	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\RemindersUI.dll	216
0xe001c3aa78c0	\Windows\System32	216
0xe001c3aa8200	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43	216
0xe001c3aa8890	\Windows\System32\edgehtml.dll	216
0xe001c3aabe10	\Windows\System32\DXP.dll	216
0xe001c3aadf20	\$Directory	216
0xe001c3aae7b0	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\Magnify.lnk	216
0xe001c3ab0770	\Windows\System32\en-US\MsCtfMonitor.dll.mui	216
0xe001c3ab1780	\$Directory	216
0xe001c3ab5c40	\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.10240.16384_none_89a94c179af51f83\GdiPlus.dll	216
